tahun | type | asb_jenis | tipebangunan_id | klasifikasi_id | nama | spec | price_from | price_to | satuan | standar
2023 | perencanaan | 2 | 1 | 1 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 2,5 Milyar hingga 3 Milyar | 0,052000 x 2,5 Milyar | 2500000000 | 3000000000 | Dok. | 130000000
2023 | perencanaan | 2 | 1 | 1 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 3 Milyar hingga 3,5 Milyar | 0,052000 x 3 Milyar | 3000000000 | 3500000000 | Dok. | 156000000
2023 | perencanaan | 2 | 1 | 1 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 3,5 Milyar hingga 4 Milyar | 0,052000 x 3,5 Milyar | 3500000000 | 4000000000 | Dok. | 182000000
2023 | perencanaan | 2 | 1 | 1 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 4 Milyar hingga 5 Milyar | 0,052000 x 4 Milyar | 4000000000 | 5000000000 | Dok. | 208000000
2023 | perencanaan | 2 | 1 | 1 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 5 Milyar hingga 6 Milyar | 0,040950 x 5 Milyar | 5000000000 | 6000000000 | Dok. | 204750000
2023 | perencanaan | 2 | 1 | 1 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 6 Milyar hingga 7 Milyar | 0,040950 x 6 Milyar | 6000000000 | 7000000000 | Dok. | 245700000
2023 | perencanaan | 2 | 1 | 1 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 7 Milyar hingga 8 Milyar | 0,040950 x 7 Milyar | 7000000000 | 8000000000 | Dok. | 286650000
2023 | perencanaan | 2 | 1 | 1 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 8 Milyar hingga 10 Milyar | 0,040950 x 8 Milyar | 8000000000 | 10000000000 | Dok. | 327600000
2023 | perencanaan | 2 | 1 | 1 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 10 Milyar hingga 13 Milyar | 0,031200 x 10 Milyar | 10000000000 | 13000000000 | Dok. | 312000000
2023 | perencanaan | 2 | 1 | 1 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 13 Milyar hingga 16 Milyar | 0,031200 x 13 Milyar | 13000000000 | 16000000000 | Dok. | 405600000
2023 | perencanaan | 2 | 1 | 1 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 16 Milyar hingga 19 Milyar | 0,031200 x 16 Milyar | 16000000000 | 19000000000 | Dok. | 499200000
2023 | perencanaan | 2 | 1 | 1 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 19 Milyar hingga 25 Milyar | 0,031200 x 19 Milyar | 19000000000 | 25000000000 | Dok. | 592800000
2023 | perencanaan | 2 | 1 | 1 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 25 Milyar hingga 30 Milyar | 0,024050 x 25 Milyar | 25000000000 | 30000000000 | Dok. | 601250000
2023 | perencanaan | 2 | 1 | 1 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 30 Milyar hingga 35 Milyar | 0,024050 x 30 Milyar | 30000000000 | 35000000000 | Dok. | 721500000
2023 | perencanaan | 2 | 1 | 1 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 35 Milyar hingga 40 Milyar | 0,024050 x 35 Milyar | 35000000000 | 40000000000 | Dok. | 841750000
2023 | perencanaan | 2 | 1 | 1 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 40 Milyar hingga 50 Milyar | 0,024050 x 40 Milyar | 40000000000 | 50000000000 | Dok. | 962000000
2023 | perencanaan | 2 | 1 | 1 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 50 Milyar hingga 60 Milyar | 0,018200 x 50 Milyar | 50000000000 | 60000000000 | Dok. | 910000000
2023 | perencanaan | 2 | 1 | 1 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 60 Milyar hingga 70 Milyar | 0,018200 x 60 Milyar | 60000000000 | 70000000000 | Dok. | 1092000000
2023 | perencanaan | 2 | 1 | 1 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 70 Milyar hingga 80 Milyar | 0,018200 x 70 Milyar | 70000000000 | 80000000000 | Dok. | 1274000000
2023 | perencanaan | 2 | 1 | 1 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 80 Milyar hingga 100 Milyar | 0,018200 x 80 Milyar | 80000000000 | 100000000000 | Dok. | 1456000000
2023 | perencanaan | 2 | 1 | 1 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 100 Milyar hingga 130 Milyar | 0,013520 x 100 Milyar | 100000000000 | 130000000000 | Dok. | 1352000000
2023 | perencanaan | 2 | 1 | 1 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 130 Milyar hingga 160 Milyar | 0,013520 x 130 Milyar | 130000000000 | 160000000000 | Dok. | 1757600000
2023 | perencanaan | 2 | 1 | 1 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 160 Milyar hingga 190 Milyar | 0,013520 x 160 Milyar | 160000000000 | 190000000000 | Dok. | 2163200000
2023 | perencanaan | 2 | 1 | 1 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 190 Milyar hingga 250 Milyar | 0,013520 x 190 Milyar | 190000000000 | 250000000000 | Dok. | 2568800000
2023 | perencanaan | 2 | 1 | 1 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 250 Milyar hingga 300 Milyar | 0,011700 x 250 Milyar | 250000000000 | 300000000000 | Dok. | 2925000000
2023 | perencanaan | 2 | 1 | 1 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 300 Milyar hingga 350 Milyar | 0,011700 x 300 Milyar | 300000000000 | 350000000000 | Dok. | 3510000000
2023 | perencanaan | 2 | 1 | 1 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 350 Milyar hingga 400 Milyar | 0,011700 x 350 Milyar | 350000000000 | 400000000000 | Dok. | 4095000000
2023 | perencanaan | 2 | 1 | 1 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 400 Milyar hingga 500 Milyar | 0,011700 x 400 Milyar | 400000000000 | 500000000000 | Dok. | 4680000000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 100 juta hingga 150 juta | 0,042640 x 100 juta | 100000000 | 150000000 | Dok. | 4264000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 150 juta hingga 200 juta | 0,063960 x 150 juta | 150000000 | 200000000 | Dok. | 9594000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 200 juta hingga 250 juta | 0,085280 x 200 juta | 200000000 | 250000000 | Dok. | 17056000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 250 juta hingga 300 juta | 0,106600 x 250 juta | 250000000 | 300000000 | Dok. | 26650000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 300 juta hingga 350 juta | 0,106600 x 300 juta | 300000000 | 350000000 | Dok. | 31980000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 350 juta hingga 400 juta | 0,106600 x 350 juta | 350000000 | 400000000 | Dok. | 37310000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 400 juta hingga 500 juta | 0,106600 x 400 juta | 400000000 | 500000000 | Dok. | 42640000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 500 juta hingga 600 juta | 0,087750 x 500 juta | 500000000 | 600000000 | Dok. | 43875000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 600 juta hingga 700 juta | 0,087750 x 600 juta | 600000000 | 700000000 | Dok. | 52650000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 700 juta hingga 800 juta | 0,087750 x 700 juta | 700000000 | 800000000 | Dok. | 61425000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 800 juta hingga 1 Milyar | 0,087750 x 800 juta | 800000000 | 1000000000 | Dok. | 70200000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 1 Milyar hingga 1,3 Milyar | 0,072150 x 1 Milyar | 1000000000 | 1300000000 | Dok. | 72150000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 1,3 Milyar hingga 1,6 Milyar | 0,072150 x 1,3 Milyar | 1300000000 | 1600000000 | Dok. | 93795000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 1,6 Milyar hingga 1,9 Milyar | 0,072150 x 1,6 Milyar | 1600000000 | 1900000000 | Dok. | 115440000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 1,9 Milyar hingga 2,5 Milyar | 0,072150 x 1,9 Milyar | 1900000000 | 2500000000 | Dok. | 137085000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 2,5 Milyar hingga 3 Milyar | 0,059150 x 2,5 Milyar | 2500000000 | 3000000000 | Dok. | 147875000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 3 Milyar hingga 3,5 Milyar | 0,059150 x 3 Milyar | 3000000000 | 3500000000 | Dok. | 177450000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 3,5 Milyar hingga 4 Milyar | 0,059150 x 3,5 Milyar | 3500000000 | 4000000000 | Dok. | 207025000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 4 Milyar hingga 5 Milyar | 0,059150 x 4 Milyar | 4000000000 | 5000000000 | Dok. | 236600000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 5 Milyar hingga 6 Milyar | 0,047450 x 5 Milyar | 5000000000 | 6000000000 | Dok. | 237250000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 6 Milyar hingga 7 Milyar | 0,047450 x 6 Milyar | 6000000000 | 7000000000 | Dok. | 284700000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 7 Milyar hingga 8 Milyar | 0,047450 x 7 Milyar | 7000000000 | 8000000000 | Dok. | 332150000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 8 Milyar hingga 10 Milyar | 0,047450 x 8 Milyar | 8000000000 | 10000000000 | Dok. | 379600000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 10 Milyar hingga 13 Milyar | 0,037700 x 10 Milyar | 10000000000 | 13000000000 | Dok. | 377000000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 13 Milyar hingga 16 Milyar | 0,037700 x 13 Milyar | 13000000000 | 16000000000 | Dok. | 490100000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 16 Milyar hingga 19 Milyar | 0,037700 x 16 Milyar | 16000000000 | 19000000000 | Dok. | 603200000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 19 Milyar hingga 25 Milyar | 0,037700 x 19 Milyar | 19000000000 | 25000000000 | Dok. | 716300000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 25 Milyar hingga 30 Milyar | 0,029900 x 25 Milyar | 25000000000 | 30000000000 | Dok. | 747500000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 30 Milyar hingga 35 Milyar | 0,029900 x 30 Milyar | 30000000000 | 35000000000 | Dok. | 897000000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 35 Milyar hingga 40 Milyar | 0,029900 x 35 Milyar | 35000000000 | 40000000000 | Dok. | 1046500000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 40 Milyar hingga 50 Milyar | 0,029900 x 40 Milyar | 40000000000 | 50000000000 | Dok. | 1196000000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 50 Milyar hingga 60 Milyar | 0,023660 x 50 Milyar | 50000000000 | 60000000000 | Dok. | 1183000000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 60 Milyar hingga 70 Milyar | 0,023660 x 60 Milyar | 60000000000 | 70000000000 | Dok. | 1419600000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 70 Milyar hingga 80 Milyar | 0,023660 x 70 Milyar | 70000000000 | 80000000000 | Dok. | 1656200000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 80 Milyar hingga 100 Milyar | 0,023660 x 80 Milyar | 80000000000 | 100000000000 | Dok. | 1892800000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 100 Milyar hingga 130 Milyar | 0,018200 x 100 Milyar | 100000000000 | 130000000000 | Dok. | 1820000000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 130 Milyar hingga 160 Milyar | 0,018200 x 130 Milyar | 130000000000 | 160000000000 | Dok. | 2366000000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 160 Milyar hingga 190 Milyar | 0,018200 x 160 Milyar | 160000000000 | 190000000000 | Dok. | 2912000000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 190 Milyar hingga 250 Milyar | 0,018200 x 190 Milyar | 190000000000 | 250000000000 | Dok. | 3458000000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 250 Milyar hingga 300 Milyar | 0,015080 x 250 Milyar | 250000000000 | 300000000000 | Dok. | 3770000000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 300 Milyar hingga 350 Milyar | 0,015080 x 300 Milyar | 300000000000 | 350000000000 | Dok. | 4524000000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 350 Milyar hingga 400 Milyar | 0,015080 x 350 Milyar | 350000000000 | 400000000000 | Dok. | 5278000000
2023 | perencanaan | 2 | 1 | 2 | Perencanaan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 400 Milyar hingga 500 Milyar | 0,015080 x 400 Milyar | 400000000000 | 500000000000 | Dok. | 6032000000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 100 juta hingga 150 juta | 0,039200 x 100 juta | 100000000 | 150000000 | Dok. | 3920000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 150 juta hingga 200 juta | 0,058800 x 150 juta | 150000000 | 200000000 | Dok. | 8820000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 200 juta hingga 250 juta | 0,078400 x 200 juta | 200000000 | 250000000 | Dok. | 15680000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 250 juta hingga 300 juta | 0,098000 x 250 juta | 250000000 | 300000000 | Dok. | 24500000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 300 juta hingga 350 juta | 0,098000 x 300 juta | 300000000 | 350000000 | Dok. | 29400000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 350 juta hingga 400 juta | 0,098000 x 350 juta | 350000000 | 400000000 | Dok. | 34300000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 400 juta hingga 500 juta | 0,098000 x 400 juta | 400000000 | 500000000 | Dok. | 39200000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 500 juta hingga 600 juta | 0,077200 x 500 juta | 500000000 | 600000000 | Dok. | 38600000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 600 juta hingga 700 juta | 0,077200 x 600 juta | 600000000 | 700000000 | Dok. | 46320000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 700 juta hingga 800 juta | 0,077200 x 700 juta | 700000000 | 800000000 | Dok. | 54040000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 800 juta hingga 1 Milyar | 0,077200 x 800 juta | 800000000 | 1000000000 | Dok. | 61760000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 1 Milyar hingga 1,3 Milyar | 0,063000 x 1 Milyar | 1000000000 | 1300000000 | Dok. | 63000000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 1,3 Milyar hingga 1,6 Milyar | 0,063000 x 1,3 Milyar | 1300000000 | 1600000000 | Dok. | 81900000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 1,6 Milyar hingga 1,9 Milyar | 0,063000 x 1,6 Milyar | 1600000000 | 1900000000 | Dok. | 100800000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 1,9 Milyar hingga 2,5 Milyar | 0,063000 x 1,9 Milyar | 1900000000 | 2500000000 | Dok. | 119700000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 2,5 Milyar hingga 3 Milyar | 0,051000 x 2,5 Milyar | 2500000000 | 3000000000 | Dok. | 127500000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 3 Milyar hingga 3,5 Milyar | 0,051000 x 3 Milyar | 3000000000 | 3500000000 | Dok. | 153000000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 3,5 Milyar hingga 4 Milyar | 0,051000 x 3,5 Milyar | 3500000000 | 4000000000 | Dok. | 178500000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 4 Milyar hingga 5 Milyar | 0,051000 x 4 Milyar | 4000000000 | 5000000000 | Dok. | 204000000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 5 Milyar hingga 6 Milyar | 0,040000 x 5 Milyar | 5000000000 | 6000000000 | Dok. | 200000000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 6 Milyar hingga 7 Milyar | 0,040000 x 6 Milyar | 6000000000 | 7000000000 | Dok. | 240000000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 7 Milyar hingga 8 Milyar | 0,040000 x 7 Milyar | 7000000000 | 8000000000 | Dok. | 280000000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 8 Milyar hingga 10 Milyar | 0,040000 x 8 Milyar | 8000000000 | 10000000000 | Dok. | 320000000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 10 Milyar hingga 13 Milyar | 0,031000 x 10 Milyar | 10000000000 | 13000000000 | Dok. | 310000000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 13 Milyar hingga 16 Milyar | 0,031000 x 13 Milyar | 13000000000 | 16000000000 | Dok. | 403000000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 16 Milyar hingga 19 Milyar | 0,031000 x 16 Milyar | 16000000000 | 19000000000 | Dok. | 496000000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 19 Milyar hingga 25 Milyar | 0,031000 x 19 Milyar | 19000000000 | 25000000000 | Dok. | 589000000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 25 Milyar hingga 30 Milyar | 0,024000 x 25 Milyar | 25000000000 | 30000000000 | Dok. | 600000000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 30 Milyar hingga 35 Milyar | 0,024000 x 30 Milyar | 30000000000 | 35000000000 | Dok. | 720000000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 35 Milyar hingga 40 Milyar | 0,024000 x 35 Milyar | 35000000000 | 40000000000 | Dok. | 840000000
